901;4400000;30000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;4440000;10000;OOO "T2 Mobajl";;Vladimirskaya oblast';UTC+3
901;4450000;10000;OOO "T2 Mobajl";;Kamchatskij kraj;UTC+12
901;4460000;10000;OOO "T2 Mobajl";;Rostovskaya oblast';UTC+3
901;4480000;10000;ZAO "Mobil'naya sot.svyaz'";Stavropol';Stavropol'skij kraj;UTC+3
901;4490000;10000;OOO "T2 Mobajl";;Kirovskaya oblast';UTC+3
901;4500000;30000;OOO "T2 Mobajl";;Novosibirskaya oblast';UTC+7
901;4530000;20000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
901;4550000;10000;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;4560000;10000;OOO "T2 Mobajl";;Rostovskaya oblast';UTC+3
901;4570000;10000;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;4580000;20000;OOO "T2 Mobajl";;Novosibirskaya oblast';UTC+7
901;4600000;10000;OOO "T2 Mobajl";;KHabarovskij kraj;UTC+10
901;4610000;10000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;4620000;20000;OOO "T2 Mobajl";;KHabarovskij kraj;UTC+10
901;4640000;10000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;4650000;20000;OOO "T2 Mobajl";;KHabarovskij kraj;UTC+10
901;4670000;10000;Kuzbask.sot. svyaz';Kemerovo;Kemerovskaya oblast';UTC+7
901;4680000;10000;ZAO "Mobil'naya sot.svyaz'";Stavropol';Stavropol'skij kraj;UTC+3
901;4700000;10000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;4710000;10000;OOO "T2 Mobajl";;Kirovskaya oblast';UTC+3
901;4730000;10000;ZAO "Sotel- sot. svyaz' CHuvashii";Uva;Udmurtskaya Respublika;UTC+4
901;4740000;10000;ZAO "Sotel- sot. svyaz' CHuvashii";;Respublika Marij El;UTC+3
901;4750000;20000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;4780000;10000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;4790000;10000;OOO "T2 Mobajl";;Kirovskaya oblast';UTC+3
901;4800000;10000;OOO "T2 Mobajl";;Kostromskaya oblast';UTC+3
901;4810000;10000;OOO "T2 Mobajl";;Ryazanskaya oblast';UTC+3
901;4820000;20000;OOO "T2 Mobajl";;Ivanovskaya oblast';UTC+3
901;4840000;10000;OOO "T2 Mobajl";;Kostromskaya oblast';UTC+3
901;4850000;20000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
901;4870000;20000;OOO "T2 Mobajl";;Tverskaya oblast';UTC+3
901;4890000;50000;OOO "T2 Mobajl";;Krasnodarskij kraj;UTC+3
901;4940000;10000;ZAO "Kabardino-Balkarskaya sotovaya svyaz'";;Rossijskaya Federatsiya;
901;4960000;10000;OOO "T2 Mobajl";;Rostovskaya oblast';UTC+3
901;4970000;10000;OOO "T2 Mobajl";;Respublika Severnaya Osetiya -- Alaniya;UTC+3
901;4980000;10000;ZAO "Mobil'naya sot.svyaz'";Stavropol';Stavropol'skij kraj;UTC+3
901;5000000;1000000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;6000000;10000;OOO "T2 Mobajl";;Respublika KHakasiya;UTC+7
901;6070000;80000;OOO "T2 Mobajl";;Tomskaya oblast';UTC+7
901;6150000;20000;OOO "T2 Mobajl";;Kemerovskaya oblast';UTC+7
901;6170000;20000;OOO "T2 Mobajl";;Tomskaya oblast';UTC+7
901;6190000;10000;OOO "T2 Mobajl";;Kemerovskaya oblast';UTC+7
901;6200000;10000;ZAO "Gorno-Altajskaya Sotovaya Svyaz'";;Respublika Altaj;UTC+7
901;6210000;10000;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;6230000;30000;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;6290000;10000;OOO "T2 Mobajl";;Kemerovskaya oblast';UTC+7
901;6300000;45000;OOO "T2 Mobajl";;Irkutskaya oblast';UTC+8
